date,donations,is_holiday,holiday_name,is_outlier,is_mco
2016-09-07,1963,0,Non-Holiday,0,0
2016-09-08,1334,0,Non-Holiday,0,0
2016-09-09,910,0,Non-Holiday,0,0
2016-09-10,1087,0,Non-Holiday,0,0
2016-09-11,2017,0,Non-Holiday,0,0
2016-09-12,187,1,hari_raya_aidiladha,0,0
2016-09-13,457,0,Non-Holiday,0,0
2016-09-14,926,0,Non-Holiday,0,0
2016-09-15,1084,0,Non-Holiday,0,0
2016-09-16,1901,1,malaysia_day,0,0
2016-09-17,1017,0,Non-Holiday,0,0
2016-09-18,2503,0,Non-Holiday,0,0
2016-09-19,1069,0,Non-Holiday,0,0
2016-09-20,1716,0,Non-Holiday,0,0
2016-09-21,1503,0,Non-Holiday,0,0
2016-09-22,1432,0,Non-Holiday,0,0
2016-09-23,1129,0,Non-Holiday,0,0
2016-09-24,1356,0,Non-Holiday,0,0
2016-09-25,2348,0,Non-Holiday,0,0
2016-09-26,1263,0,Non-Holiday,0,0
2016-09-27,2004,0,Non-Holiday,0,0
2016-09-28,2053,0,Non-Holiday,0,0
2016-09-29,1578,0,Non-Holiday,0,0
2016-09-30,1067,0,Non-Holiday,0,0
2016-10-01,1053,0,Non-Holiday,0,0
2016-10-02,2147,0,Non-Holiday,0,0
2016-10-03,474,0,Non-Holiday,0,0
2016-10-04,2046,0,Non-Holiday,0,0
2016-10-05,1444,0,Non-Holiday,0,0
2016-10-06,1077,0,Non-Holiday,0,0
2016-10-07,751,0,Non-Holiday,0,0
2016-10-08,1600,0,Non-Holiday,0,0
2016-10-09,2574,0,Non-Holiday,0,0
2016-10-10,907,0,Non-Holiday,0,0
2016-10-11,1382,0,Non-Holiday,0,0
2016-10-12,1898,0,Non-Holiday,0,0
2016-10-13,1493,0,Non-Holiday,0,0
2016-10-14,1157,0,Non-Holiday,0,0
2016-10-15,1018,0,Non-Holiday,0,0
2016-10-16,2379,0,Non-Holiday,0,0
2016-10-17,867,0,Non-Holiday,0,0
2016-10-18,1489,0,Non-Holiday,0,0
2016-10-19,1674,0,Non-Holiday,0,0
2016-10-20,1653,0,Non-Holiday,0,0
2016-10-21,1186,0,Non-Holiday,0,0
2016-10-22,1173,0,Non-Holiday,0,0
2016-10-23,2396,0,Non-Holiday,0,0
2016-10-24,764,0,Non-Holiday,0,0
2016-10-25,1001,0,Non-Holiday,0,0
2016-10-26,1552,0,Non-Holiday,0,0
2016-10-27,879,0,Non-Holiday,0,0
2016-10-28,630,0,Non-Holiday,0,0
2016-10-29,1266,1,deepavali,0,0
2016-10-30,1556,0,Non-Holiday,0,0
2016-10-31,512,0,Non-Holiday,0,0
2016-11-01,970,0,Non-Holiday,0,0
2016-11-02,1282,0,Non-Holiday,0,0
2016-11-03,1249,0,Non-Holiday,0,0
2016-11-04,665,0,Non-Holiday,0,0
2016-11-05,1387,0,Non-Holiday,0,0
2016-11-06,1985,0,Non-Holiday,0,0
2016-11-07,1058,0,Non-Holiday,0,0
2016-11-08,1302,0,Non-Holiday,0,0
2016-11-09,1867,0,Non-Holiday,0,0
2016-11-10,1310,0,Non-Holiday,0,0
2016-11-11,1347,0,Non-Holiday,0,0
2016-11-12,1222,0,Non-Holiday,0,0
2016-11-13,1999,0,Non-Holiday,0,0
2016-11-14,727,0,Non-Holiday,0,0
2016-11-15,1376,0,Non-Holiday,0,0
2016-11-16,1391,0,Non-Holiday,0,0
2016-11-17,1565,0,Non-Holiday,0,0
2016-11-18,1246,0,Non-Holiday,0,0
2016-11-19,2273,0,Non-Holiday,0,0
2016-11-20,2308,0,Non-Holiday,0,0
2016-11-21,864,0,Non-Holiday,0,0
2016-11-22,1329,0,Non-Holiday,0,0
2016-11-23,1736,0,Non-Holiday,0,0
2016-11-24,1659,0,Non-Holiday,0,0
2016-11-25,1264,0,Non-Holiday,0,0
2016-11-26,1144,0,Non-Holiday,0,0
2016-11-27,2165,0,Non-Holiday,0,0
2016-11-28,666,0,Non-Holiday,0,0
2016-11-29,931,0,Non-Holiday,0,0
2016-11-30,1279,0,Non-Holiday,0,0
2016-12-01,1435,0,Non-Holiday,0,0
2016-12-02,804,0,Non-Holiday,0,0
2016-12-03,1093,0,Non-Holiday,0,0
2016-12-04,2628,0,Non-Holiday,0,0
2016-12-05,927,0,Non-Holiday,0,0
2016-12-06,1130,0,Non-Holiday,0,0
2016-12-07,1772,0,Non-Holiday,0,0
2016-12-08,1370,0,Non-Holiday,0,0
2016-12-09,808,0,Non-Holiday,0,0
2016-12-10,1154,0,Non-Holiday,0,0
2016-12-11,1382,0,Non-Holiday,0,0
2016-12-12,506,0,Non-Holiday,0,0
2016-12-13,1040,0,Non-Holiday,0,0
2016-12-14,1316,0,Non-Holiday,0,0
2016-12-15,1341,0,Non-Holiday,0,0
2016-12-16,659,0,Non-Holiday,0,0
2016-12-17,2030,0,Non-Holiday,0,0
2016-12-18,2392,0,Non-Holiday,0,0
2016-12-19,1024,0,Non-Holiday,0,0
2016-12-20,1467,0,Non-Holiday,0,0
2016-12-21,1246,0,Non-Holiday,0,0
2016-12-22,1345,0,Non-Holiday,0,0
2016-12-23,793,0,Non-Holiday,0,0
2016-12-24,884,0,Non-Holiday,0,0
2016-12-25,1539,1,christmas,0,0
2016-12-26,715,0,Non-Holiday,0,0
2016-12-27,695,0,Non-Holiday,0,0
2016-12-28,831,0,Non-Holiday,0,0
2016-12-29,1243,0,Non-Holiday,0,0
2016-12-30,857,0,Non-Holiday,0,0
2016-12-31,901,0,Non-Holiday,0,0
2017-01-01,1307,1,new_year,0,0
2017-01-02,1006,0,Non-Holiday,0,0
2017-01-03,638,0,Non-Holiday,0,0
2017-01-04,1071,0,Non-Holiday,0,0
2017-01-05,1151,0,Non-Holiday,0,0
2017-01-06,935,0,Non-Holiday,0,0
2017-01-07,1491,0,Non-Holiday,0,0
2017-01-08,2908,0,Non-Holiday,1,0
2017-01-09,1066,0,Non-Holiday,0,0
2017-01-10,1458,0,Non-Holiday,0,0
2017-01-11,2116,0,Non-Holiday,0,0
2017-01-12,1780,0,Non-Holiday,0,0
2017-01-13,773,0,Non-Holiday,0,0
2017-01-14,1431,0,Non-Holiday,0,0
2017-01-15,2295,0,Non-Holiday,0,0
2017-01-16,1037,0,Non-Holiday,0,0
2017-01-17,1579,0,Non-Holiday,0,0
2017-01-18,2118,0,Non-Holiday,0,0
2017-01-19,1765,0,Non-Holiday,0,0
2017-01-20,1493,0,Non-Holiday,0,0
2017-01-21,1678,0,Non-Holiday,0,0
2017-01-22,2055,0,Non-Holiday,0,0
2017-01-23,1091,0,Non-Holiday,0,0
2017-01-24,1645,0,Non-Holiday,0,0
2017-01-25,2280,0,Non-Holiday,0,0
2017-01-26,1502,0,Non-Holiday,0,0
2017-01-27,973,0,Non-Holiday,0,0
2017-01-28,716,1,chinese_new_year,0,0
2017-01-29,815,0,Non-Holiday,0,0
2017-01-30,740,0,Non-Holiday,0,0
2017-01-31,836,0,Non-Holiday,0,0
2017-02-01,1242,0,Non-Holiday,0,0
2017-02-02,1217,0,Non-Holiday,0,0
2017-02-03,968,0,Non-Holiday,0,0
2017-02-04,1229,0,Non-Holiday,0,0
2017-02-05,1744,0,Non-Holiday,0,0
2017-02-06,725,0,Non-Holiday,0,0
2017-02-07,1222,0,Non-Holiday,0,0
2017-02-08,1556,0,Non-Holiday,0,0
2017-02-09,3575,0,Non-Holiday,1,0
2017-02-10,1205,0,Non-Holiday,0,0
2017-02-11,1242,0,Non-Holiday,0,0
2017-02-12,2287,0,Non-Holiday,0,0
2017-02-13,1062,0,Non-Holiday,0,0
2017-02-14,1887,0,Non-Holiday,0,0
2017-02-15,1979,0,Non-Holiday,0,0
2017-02-16,1612,0,Non-Holiday,0,0
2017-02-17,913,0,Non-Holiday,0,0
2017-02-18,1543,0,Non-Holiday,0,0
2017-02-19,2426,0,Non-Holiday,0,0
2017-02-20,966,0,Non-Holiday,0,0
2017-02-21,1884,0,Non-Holiday,0,0
2017-02-22,2265,0,Non-Holiday,0,0
2017-02-23,1598,0,Non-Holiday,0,0
2017-02-24,1002,0,Non-Holiday,0,0
2017-02-25,1715,0,Non-Holiday,0,0
2017-02-26,2364,0,Non-Holiday,0,0
2017-02-27,892,0,Non-Holiday,0,0
2017-02-28,1850,0,Non-Holiday,0,0
2017-03-01,1798,0,Non-Holiday,0,0
2017-03-02,1491,0,Non-Holiday,0,0
2017-03-03,861,0,Non-Holiday,0,0
2017-03-04,1477,0,Non-Holiday,0,0
2017-03-05,2817,0,Non-Holiday,1,0
2017-03-06,843,0,Non-Holiday,0,0
2017-03-07,1009,0,Non-Holiday,0,0
2017-03-08,1882,0,Non-Holiday,0,0
2017-03-09,1355,0,Non-Holiday,0,0
2017-03-10,778,0,Non-Holiday,0,0
2017-03-11,1751,0,Non-Holiday,0,0
2017-03-12,2797,0,Non-Holiday,1,0
2017-03-13,1216,0,Non-Holiday,0,0
2017-03-14,1505,0,Non-Holiday,0,0
2017-03-15,1576,0,Non-Holiday,0,0
2017-03-16,1784,0,Non-Holiday,0,0
2017-03-17,1078,0,Non-Holiday,0,0
2017-03-18,1408,0,Non-Holiday,0,0
2017-03-19,3079,0,Non-Holiday,1,0
2017-03-20,1095,0,Non-Holiday,0,0
2017-03-21,1352,0,Non-Holiday,0,0
2017-03-22,2044,0,Non-Holiday,0,0
2017-03-23,1524,0,Non-Holiday,0,0
2017-03-24,979,0,Non-Holiday,0,0
2017-03-25,1665,0,Non-Holiday,0,0
2017-03-26,2483,0,Non-Holiday,0,0
2017-03-27,1264,0,Non-Holiday,0,0
2017-03-28,1776,0,Non-Holiday,0,0
2017-03-29,2106,0,Non-Holiday,0,0
2017-03-30,2015,0,Non-Holiday,0,0
2017-03-31,838,0,Non-Holiday,0,0
2017-04-01,1492,0,Non-Holiday,0,0
2017-04-02,1938,0,Non-Holiday,0,0
2017-04-03,1008,0,Non-Holiday,0,0
2017-04-04,1400,0,Non-Holiday,0,0
2017-04-05,1797,0,Non-Holiday,0,0
2017-04-06,1782,0,Non-Holiday,0,0
2017-04-07,954,0,Non-Holiday,0,0
2017-04-08,1538,0,Non-Holiday,0,0
2017-04-09,2184,0,Non-Holiday,0,0
2017-04-10,881,0,Non-Holiday,0,0
2017-04-11,1742,0,Non-Holiday,0,0
2017-04-12,1840,0,Non-Holiday,0,0
2017-04-13,1373,0,Non-Holiday,0,0
2017-04-14,1002,0,Non-Holiday,0,0
2017-04-15,1545,0,Non-Holiday,0,0
2017-04-16,2930,0,Non-Holiday,1,0
2017-04-17,940,0,Non-Holiday,0,0
2017-04-18,1062,0,Non-Holiday,0,0
2017-04-19,1710,0,Non-Holiday,0,0
2017-04-20,1817,0,Non-Holiday,0,0
2017-04-21,891,0,Non-Holiday,0,0
2017-04-22,1708,0,Non-Holiday,0,0
2017-04-23,2883,0,Non-Holiday,1,0
2017-04-24,467,0,Non-Holiday,0,0
2017-04-25,1219,0,Non-Holiday,0,0
2017-04-26,1595,0,Non-Holiday,0,0
2017-04-27,1409,0,Non-Holiday,0,0
2017-04-28,968,0,Non-Holiday,0,0
2017-04-29,941,0,Non-Holiday,0,0
2017-04-30,1808,0,Non-Holiday,0,0
2017-05-01,3353,1,labour_day,1,0
2017-05-02,1020,0,Non-Holiday,0,0
2017-05-03,1323,0,Non-Holiday,0,0
2017-05-04,1613,0,Non-Holiday,0,0
2017-05-05,787,0,Non-Holiday,0,0
2017-05-06,1386,0,Non-Holiday,0,0
2017-05-07,2400,0,Non-Holiday,0,0
2017-05-08,1277,0,Non-Holiday,0,0
2017-05-09,1889,0,Non-Holiday,0,0
2017-05-10,2875,1,wesak_day,1,0
2017-05-11,1587,0,Non-Holiday,0,0
2017-05-12,814,0,Non-Holiday,0,0
2017-05-13,1563,0,Non-Holiday,0,0
2017-05-14,2792,0,Non-Holiday,1,0
2017-05-15,1285,0,Non-Holiday,0,0
2017-05-16,1524,0,Non-Holiday,0,0
2017-05-17,1917,0,Non-Holiday,0,0
2017-05-18,1868,0,Non-Holiday,0,0
2017-05-19,1335,0,Non-Holiday,0,0
2017-05-20,2418,0,Non-Holiday,0,0
2017-05-21,3530,0,Non-Holiday,1,0
2017-05-22,1267,0,Non-Holiday,0,0
2017-05-23,1736,0,Non-Holiday,0,0
2017-05-24,1665,0,Non-Holiday,0,0
2017-05-25,1694,0,Non-Holiday,0,0
2017-05-26,1326,0,Non-Holiday,0,0
2017-05-27,284,0,Non-Holiday,0,0
2017-05-28,2108,0,Non-Holiday,0,0
2017-05-29,497,0,Non-Holiday,0,0
2017-05-30,592,0,Non-Holiday,0,0
2017-05-31,585,0,Non-Holiday,0,0
2017-06-01,705,0,Non-Holiday,0,0
2017-06-02,686,0,Non-Holiday,0,0
2017-06-03,719,0,Non-Holiday,0,0
2017-06-04,1664,0,Non-Holiday,0,0
2017-06-05,391,0,Non-Holiday,0,0
2017-06-06,802,0,Non-Holiday,0,0
2017-06-07,779,0,Non-Holiday,0,0
2017-06-08,904,0,Non-Holiday,0,0
2017-06-09,487,0,Non-Holiday,0,0
2017-06-10,914,0,Non-Holiday,0,0
2017-06-11,2311,0,Non-Holiday,0,0
2017-06-12,531,0,Non-Holiday,0,0
2017-06-13,1017,0,Non-Holiday,0,0
2017-06-14,1178,0,Non-Holiday,0,0
2017-06-15,1182,0,Non-Holiday,0,0
2017-06-16,809,0,Non-Holiday,0,0
2017-06-17,1133,0,Non-Holiday,0,0
2017-06-18,3109,0,Non-Holiday,1,0
2017-06-19,830,0,Non-Holiday,0,0
2017-06-20,1180,0,Non-Holiday,0,0
2017-06-21,880,0,Non-Holiday,0,0
2017-06-22,1007,0,Non-Holiday,0,0
2017-06-23,686,0,Non-Holiday,0,0
2017-06-24,917,0,Non-Holiday,0,0
2017-06-25,71,1,hari_raya_aidilfitri,0,0
2017-06-26,24,0,Non-Holiday,0,0
2017-06-27,461,0,Non-Holiday,0,0
2017-06-28,798,0,Non-Holiday,0,0
2017-06-29,982,0,Non-Holiday,0,0
2017-06-30,849,0,Non-Holiday,0,0
2017-07-01,1376,0,Non-Holiday,0,0
2017-07-02,2470,0,Non-Holiday,0,0
2017-07-03,831,0,Non-Holiday,0,0
2017-07-04,1219,0,Non-Holiday,0,0
2017-07-05,1365,0,Non-Holiday,0,0
2017-07-06,1329,0,Non-Holiday,0,0
2017-07-07,765,0,Non-Holiday,0,0
2017-07-08,1613,0,Non-Holiday,0,0
2017-07-09,2789,0,Non-Holiday,1,0
2017-07-10,1103,0,Non-Holiday,0,0
2017-07-11,1430,0,Non-Holiday,0,0
2017-07-12,1612,0,Non-Holiday,0,0
2017-07-13,1621,0,Non-Holiday,0,0
2017-07-14,1063,0,Non-Holiday,0,0
2017-07-15,1637,0,Non-Holiday,0,0
2017-07-16,2411,0,Non-Holiday,0,0
2017-07-17,896,0,Non-Holiday,0,0
2017-07-18,1495,0,Non-Holiday,0,0
2017-07-19,2107,0,Non-Holiday,0,0
2017-07-20,1783,0,Non-Holiday,0,0
2017-07-21,1004,0,Non-Holiday,0,0
2017-07-22,1603,0,Non-Holiday,0,0
2017-07-23,3216,0,Non-Holiday,1,0
2017-07-24,1026,0,Non-Holiday,0,0
2017-07-25,2099,0,Non-Holiday,0,0
2017-07-26,1720,0,Non-Holiday,0,0
2017-07-27,1975,0,Non-Holiday,0,0
2017-07-28,1337,0,Non-Holiday,0,0
2017-07-29,1414,0,Non-Holiday,0,0
2017-07-30,2437,0,Non-Holiday,0,0
2017-07-31,746,0,Non-Holiday,0,0
2017-08-01,1354,0,Non-Holiday,0,0
2017-08-02,1776,0,Non-Holiday,0,0
2017-08-03,1744,0,Non-Holiday,0,0
2017-08-04,1081,0,Non-Holiday,0,0
2017-08-05,3141,0,Non-Holiday,1,0
2017-08-06,3853,0,Non-Holiday,1,0
2017-08-07,959,0,Non-Holiday,0,0
2017-08-08,1380,0,Non-Holiday,0,0
2017-08-09,1694,0,Non-Holiday,0,0
2017-08-10,1330,0,Non-Holiday,0,0
2017-08-11,583,0,Non-Holiday,0,0
2017-08-12,1329,0,Non-Holiday,0,0
2017-08-13,2434,0,Non-Holiday,0,0
2017-08-14,1060,0,Non-Holiday,0,0
2017-08-15,1502,0,Non-Holiday,0,0
2017-08-16,1467,0,Non-Holiday,0,0
2017-08-17,1400,0,Non-Holiday,0,0
2017-08-18,1317,0,Non-Holiday,0,0
2017-08-19,1356,0,Non-Holiday,0,0
2017-08-20,3194,0,Non-Holiday,1,0
2017-08-21,1179,0,Non-Holiday,0,0
2017-08-22,1560,0,Non-Holiday,0,0
2017-08-23,1630,0,Non-Holiday,0,0
2017-08-24,1322,0,Non-Holiday,0,0
2017-08-25,914,0,Non-Holiday,0,0
2017-08-26,1492,0,Non-Holiday,0,0
2017-08-27,2351,0,Non-Holiday,0,0
2017-08-28,914,0,Non-Holiday,0,0
2017-08-29,1130,0,Non-Holiday,0,0
2017-08-30,808,0,Non-Holiday,0,0
2017-08-31,1611,1,national_day,0,0
2017-09-01,219,1,hari_raya_aidiladha,0,0
2017-09-02,787,0,Non-Holiday,0,0
2017-09-03,1540,0,Non-Holiday,0,0
2017-09-04,335,0,Non-Holiday,0,0
2017-09-05,857,0,Non-Holiday,0,0
2017-09-06,1917,0,Non-Holiday,0,0
2017-09-07,1375,0,Non-Holiday,0,0
2017-09-08,764,0,Non-Holiday,0,0
2017-09-09,1911,0,Non-Holiday,0,0
2017-09-10,2529,0,Non-Holiday,0,0
2017-09-11,922,0,Non-Holiday,0,0
2017-09-12,1524,0,Non-Holiday,0,0
2017-09-13,1851,0,Non-Holiday,0,0
2017-09-14,1270,0,Non-Holiday,0,0
2017-09-15,856,0,Non-Holiday,0,0
2017-09-16,2256,1,malaysia_day,0,0
2017-09-17,2233,0,Non-Holiday,0,0
2017-09-18,1110,0,Non-Holiday,0,0
2017-09-19,1343,0,Non-Holiday,0,0
2017-09-20,1561,0,Non-Holiday,0,0
2017-09-21,1302,0,Non-Holiday,0,0
2017-09-22,662,0,Non-Holiday,0,0
2017-09-23,1248,0,Non-Holiday,0,0
2017-09-24,2253,0,Non-Holiday,0,0
2017-09-25,1140,0,Non-Holiday,0,0
2017-09-26,1515,0,Non-Holiday,0,0
2017-09-27,1744,0,Non-Holiday,0,0
2017-09-28,1507,0,Non-Holiday,0,0
2017-09-29,1283,0,Non-Holiday,0,0
2017-09-30,1288,0,Non-Holiday,0,0
2017-10-01,1945,0,Non-Holiday,0,0
2017-10-02,750,0,Non-Holiday,0,0
2017-10-03,1111,0,Non-Holiday,0,0
2017-10-04,1583,0,Non-Holiday,0,0
2017-10-05,1125,0,Non-Holiday,0,0
2017-10-06,785,0,Non-Holiday,0,0
2017-10-07,1638,0,Non-Holiday,0,0
2017-10-08,2272,0,Non-Holiday,0,0
2017-10-09,1202,0,Non-Holiday,0,0
2017-10-10,1998,0,Non-Holiday,0,0
2017-10-11,2042,0,Non-Holiday,0,0
2017-10-12,1687,0,Non-Holiday,0,0
2017-10-13,883,0,Non-Holiday,0,0
2017-10-14,1281,0,Non-Holiday,0,0
2017-10-15,2587,0,Non-Holiday,0,0
2017-10-16,1035,0,Non-Holiday,0,0
2017-10-17,1122,0,Non-Holiday,0,0
2017-10-18,996,1,deepavali,0,0
2017-10-19,1000,0,Non-Holiday,0,0
2017-10-20,868,0,Non-Holiday,0,0
2017-10-21,1495,0,Non-Holiday,0,0
2017-10-22,2013,0,Non-Holiday,0,0
2017-10-23,727,0,Non-Holiday,0,0
2017-10-24,1352,0,Non-Holiday,0,0
2017-10-25,1808,0,Non-Holiday,0,0
2017-10-26,1695,0,Non-Holiday,0,0
2017-10-27,1178,0,Non-Holiday,0,0
2017-10-28,1757,0,Non-Holiday,0,0
2017-10-29,2617,0,Non-Holiday,0,0
2017-10-30,601,0,Non-Holiday,0,0
2017-10-31,1109,0,Non-Holiday,0,0
2017-11-01,1467,0,Non-Holiday,0,0
2017-11-02,1403,0,Non-Holiday,0,0
2017-11-03,793,0,Non-Holiday,0,0
2017-11-04,1617,0,Non-Holiday,0,0
2017-11-05,1962,0,Non-Holiday,0,0
2017-11-06,751,0,Non-Holiday,0,0
2017-11-07,1164,0,Non-Holiday,0,0
2017-11-08,1561,0,Non-Holiday,0,0
2017-11-09,1632,0,Non-Holiday,0,0
2017-11-10,812,0,Non-Holiday,0,0
2017-11-11,2874,0,Non-Holiday,1,0
2017-11-12,2106,0,Non-Holiday,0,0
2017-11-13,814,0,Non-Holiday,0,0
2017-11-14,1597,0,Non-Holiday,0,0
2017-11-15,1180,0,Non-Holiday,0,0
2017-11-16,1340,0,Non-Holiday,0,0
2017-11-17,1109,0,Non-Holiday,0,0
2017-11-18,1328,0,Non-Holiday,0,0
2017-11-19,2197,0,Non-Holiday,0,0
2017-11-20,1001,0,Non-Holiday,0,0
2017-11-21,1456,0,Non-Holiday,0,0
2017-11-22,2153,0,Non-Holiday,0,0
2017-11-23,1955,0,Non-Holiday,0,0
2017-11-24,1097,0,Non-Holiday,0,0
2017-11-25,1275,0,Non-Holiday,0,0
2017-11-26,2461,0,Non-Holiday,0,0
2017-11-27,1074,0,Non-Holiday,0,0
2017-11-28,1733,0,Non-Holiday,0,0
2017-11-29,1592,0,Non-Holiday,0,0
2017-11-30,1418,0,Non-Holiday,0,0
2017-12-01,411,0,Non-Holiday,0,0
2017-12-02,1061,0,Non-Holiday,0,0
2017-12-03,2337,0,Non-Holiday,0,0
2017-12-04,505,0,Non-Holiday,0,0
2017-12-05,1210,0,Non-Holiday,0,0
2017-12-06,1995,0,Non-Holiday,0,0
2017-12-07,1581,0,Non-Holiday,0,0
2017-12-08,803,0,Non-Holiday,0,0
2017-12-09,1220,0,Non-Holiday,0,0
2017-12-10,2490,0,Non-Holiday,0,0
2017-12-11,975,0,Non-Holiday,0,0
2017-12-12,1398,0,Non-Holiday,0,0
2017-12-13,1785,0,Non-Holiday,0,0
2017-12-14,1141,0,Non-Holiday,0,0
2017-12-15,917,0,Non-Holiday,0,0
2017-12-16,1564,0,Non-Holiday,0,0
2017-12-17,2872,0,Non-Holiday,1,0
2017-12-18,1042,0,Non-Holiday,0,0
2017-12-19,1329,0,Non-Holiday,0,0
2017-12-20,1747,0,Non-Holiday,0,0
2017-12-21,1303,0,Non-Holiday,0,0
2017-12-22,656,0,Non-Holiday,0,0
2017-12-23,1075,0,Non-Holiday,0,0
2017-12-24,1751,0,Non-Holiday,0,0
2017-12-25,586,1,christmas,0,0
2017-12-26,762,0,Non-Holiday,0,0
2017-12-27,1018,0,Non-Holiday,0,0
2017-12-28,967,0,Non-Holiday,0,0
2017-12-29,711,0,Non-Holiday,0,0
2017-12-30,1145,0,Non-Holiday,0,0
2017-12-31,1419,0,Non-Holiday,0,0
2018-01-01,1417,1,new_year,0,0
2018-01-02,931,0,Non-Holiday,0,0
2018-01-03,1475,0,Non-Holiday,0,0
2018-01-04,1469,0,Non-Holiday,0,0
2018-01-05,819,0,Non-Holiday,0,0
2018-01-06,1271,0,Non-Holiday,0,0
2018-01-07,2730,0,Non-Holiday,0,0
2018-01-08,733,0,Non-Holiday,0,0
2018-01-09,1058,0,Non-Holiday,0,0
2018-01-10,1671,0,Non-Holiday,0,0
2018-01-11,1634,0,Non-Holiday,0,0
2018-01-12,883,0,Non-Holiday,0,0
2018-01-13,1535,0,Non-Holiday,0,0
2018-01-14,2333,0,Non-Holiday,0,0
2018-01-15,1164,0,Non-Holiday,0,0
2018-01-16,1806,0,Non-Holiday,0,0
2018-01-17,1918,0,Non-Holiday,0,0
2018-01-18,2181,0,Non-Holiday,0,0
2018-01-19,1376,0,Non-Holiday,0,0
2018-01-20,1458,0,Non-Holiday,0,0
2018-01-21,2086,0,Non-Holiday,0,0
2018-01-22,953,0,Non-Holiday,0,0
2018-01-23,1687,0,Non-Holiday,0,0
2018-01-24,1859,0,Non-Holiday,0,0
2018-01-25,1874,0,Non-Holiday,0,0
2018-01-26,1388,0,Non-Holiday,0,0
2018-01-27,1569,0,Non-Holiday,0,0
2018-01-28,2522,0,Non-Holiday,0,0
2018-01-29,821,0,Non-Holiday,0,0
2018-01-30,1619,0,Non-Holiday,0,0
2018-01-31,3376,0,Non-Holiday,1,0
2018-02-01,1079,0,Non-Holiday,0,0
2018-02-02,670,0,Non-Holiday,0,0
2018-02-03,1633,0,Non-Holiday,0,0
2018-02-04,1830,0,Non-Holiday,0,0
2018-02-05,815,0,Non-Holiday,0,0
2018-02-06,1942,0,Non-Holiday,0,0
2018-02-07,2356,0,Non-Holiday,0,0
2018-02-08,1941,0,Non-Holiday,0,0
2018-02-09,846,0,Non-Holiday,0,0
2018-02-10,1648,0,Non-Holiday,0,0
2018-02-11,2154,0,Non-Holiday,0,0
2018-02-12,1115,0,Non-Holiday,0,0
2018-02-13,2039,0,Non-Holiday,0,0
2018-02-14,1633,0,Non-Holiday,0,0
2018-02-15,1708,0,Non-Holiday,0,0
2018-02-16,394,1,chinese_new_year,0,0
2018-02-17,1010,0,Non-Holiday,0,0
2018-02-18,1442,0,Non-Holiday,0,0
2018-02-19,975,0,Non-Holiday,0,0
2018-02-20,1481,0,Non-Holiday,0,0
2018-02-21,1864,0,Non-Holiday,0,0
2018-02-22,2147,0,Non-Holiday,0,0
2018-02-23,1040,0,Non-Holiday,0,0
2018-02-24,1801,0,Non-Holiday,0,0
2018-02-25,2411,0,Non-Holiday,0,0
2018-02-26,1191,0,Non-Holiday,0,0
2018-02-27,1386,0,Non-Holiday,0,0
2018-02-28,2388,0,Non-Holiday,0,0
2018-03-01,1017,0,Non-Holiday,0,0
2018-03-02,815,0,Non-Holiday,0,0
2018-03-03,1697,0,Non-Holiday,0,0
2018-03-04,2463,0,Non-Holiday,0,0
2018-03-05,736,0,Non-Holiday,0,0
2018-03-06,1937,0,Non-Holiday,0,0
2018-03-07,1810,0,Non-Holiday,0,0
2018-03-08,1860,0,Non-Holiday,0,0
2018-03-09,896,0,Non-Holiday,0,0
2018-03-10,1704,0,Non-Holiday,0,0
2018-03-11,3219,0,Non-Holiday,1,0
2018-03-12,883,0,Non-Holiday,0,0
2018-03-13,1568,0,Non-Holiday,0,0
2018-03-14,1826,0,Non-Holiday,0,0
2018-03-15,1742,0,Non-Holiday,0,0
2018-03-16,536,0,Non-Holiday,0,0
2018-03-17,1816,0,Non-Holiday,0,0
2018-03-18,3124,0,Non-Holiday,1,0
2018-03-19,1092,0,Non-Holiday,0,0
2018-03-20,1713,0,Non-Holiday,0,0
2018-03-21,1723,0,Non-Holiday,0,0
2018-03-22,1327,0,Non-Holiday,0,0
2018-03-23,837,0,Non-Holiday,0,0
2018-03-24,1386,0,Non-Holiday,0,0
2018-03-25,3258,0,Non-Holiday,1,0
2018-03-26,1096,0,Non-Holiday,0,0
2018-03-27,1943,0,Non-Holiday,0,0
2018-03-28,1839,0,Non-Holiday,0,0
2018-03-29,1821,0,Non-Holiday,0,0
2018-03-30,1556,0,Non-Holiday,0,0
2018-03-31,1606,0,Non-Holiday,0,0
2018-04-01,1962,0,Non-Holiday,0,0
2018-04-02,1024,0,Non-Holiday,0,0
2018-04-03,1505,0,Non-Holiday,0,0
2018-04-04,1567,0,Non-Holiday,0,0
2018-04-05,2047,0,Non-Holiday,0,0
2018-04-06,826,0,Non-Holiday,0,0
2018-04-07,1849,0,Non-Holiday,0,0
2018-04-08,1979,0,Non-Holiday,0,0
2018-04-09,1139,0,Non-Holiday,0,0
2018-04-10,1879,0,Non-Holiday,0,0
2018-04-11,1774,0,Non-Holiday,0,0
2018-04-12,1789,0,Non-Holiday,0,0
2018-04-13,779,0,Non-Holiday,0,0
2018-04-14,1453,0,Non-Holiday,0,0
2018-04-15,2853,0,Non-Holiday,1,0
2018-04-16,1123,0,Non-Holiday,0,0
2018-04-17,1641,0,Non-Holiday,0,0
