ds,yhat,yhat_lower,yhat_upper
2010-08-04,1225.8355866963814,713.4716533414571,1741.180765886595
2010-08-05,1198.7688952216572,702.4476267131308,1729.341552490819
2010-08-06,812.2810488123323,303.6204186295726,1268.758931639941
2010-08-07,1304.284192097258,811.5169212768349,1777.464604410909
2010-08-08,1988.7855198519433,1458.9118249606217,2522.7647566884893
2010-08-09,789.9444244150347,281.5942859026065,1286.251431512687
2010-08-10,1093.845934631243,549.454862499393,1577.712514128451
2010-08-11,1243.5857154661182,734.5495399292962,1758.9463699660078
2010-08-12,1191.06429850227,665.7168770048778,1729.712474804753
2010-08-13,792.7422443239441,312.7978825065591,1301.386118645567
2010-08-14,1287.695894987324,793.0173616338748,1815.1372638547248
2010-08-15,1983.9372118739334,1469.7112391191208,2513.003237251666
2010-08-16,796.7608098432823,289.9297406268205,1318.616545905337
2010-08-17,1105.5719758959212,603.9732530865521,1630.581179894116
2010-08-18,1251.481911054874,761.5616649048162,1757.198998976708
2010-08-19,1188.2567995973502,668.552022337518,1677.3282109944646
2010-08-20,775.6659540786779,284.530312670018,1281.2727396786524
2010-08-21,1255.884910795617,777.2024443628223,1762.4064199015097
2010-08-22,1939.6304623607825,1427.2572717211635,2446.6975684957565
2010-08-23,744.6911857337672,244.47589792070184,1265.16578509525
2010-08-24,1052.0439858990746,530.9335166784289,1536.3013221325652
2010-08-25,1202.054176378994,673.8160977267154,1694.493729290938
2010-08-26,1144.9202385939082,633.5889780675506,1676.9397105310177
2010-08-27,735.6165827190553,225.73989770889105,1215.8622512550812
2010-08-28,1223.771948349927,678.193351937056,1746.5722384795408
2010-08-29,1903.0430555277098,1422.608772173097,2401.973662510975
2010-08-30,618.9515461495309,91.55422749142309,1149.8827189843391
2010-08-31,1596.6402607290763,1069.2727300907643,2123.35427730959
2010-09-01,835.9424266423384,340.5697109827082,1368.791240691958
2010-09-02,824.2733197059401,255.7755175132466,1325.8683132829817
2010-09-03,447.9603231098022,-38.230096745407174,950.7557603862741
2010-09-04,884.439399043906,350.95955178458036,1401.5247150436899
2010-09-05,1733.6108395767087,1218.6632547570293,2250.1679131645406
2010-09-06,440.3276233303948,-78.8714067246591,944.6284334298568
2010-09-07,794.9616588718944,266.2453730291371,1328.7583868309694
2010-09-08,740.3479991505098,239.21676073562347,1271.2392906355058
2010-09-09,295.9024914598349,-231.9212449315845,799.0172568524054
2010-09-10,-568.721166301588,-1079.3724442781897,-89.00512051929681
2010-09-11,117.07240504813342,-432.8193903609582,579.0627229588932
2010-09-12,1284.0655275233057,752.679791897927,1781.6631573461693
2010-09-13,372.7992682920893,-151.99610468557054,865.2150891722426
2010-09-14,637.6681891405433,95.5964205854619,1147.271244563038
2010-09-15,789.732257930351,304.98674090719993,1278.8951427055915
2010-09-16,1460.6816949511363,948.7349602569709,1997.6706910995347
2010-09-17,535.6503891709003,34.9056357990451,1045.8402040912933
2010-09-18,1313.9925155549774,834.5518951867924,1831.8734719512718
2010-09-19,1913.6573818227516,1390.8877797837408,2425.033761955164
2010-09-20,682.9048102371999,193.97275901045435,1169.267690917111
2010-09-21,995.8754719128813,484.63881846639686,1496.2583969384928
2010-09-22,1152.5611038997104,661.6849471597161,1646.8831290561172
2010-09-23,1095.9192480908687,580.3817703432542,1575.4983226167979
2010-09-24,680.9663508798367,201.57294323847088,1153.8113671506635
2010-09-25,1153.4681880895205,664.7090333815091,1687.2791456953755
2010-09-26,1831.4383928455052,1313.5145734903874,2319.37836081156
2010-09-27,636.7259969754521,142.59954196982633,1135.9914903098804
2010-09-28,948.1068947681555,448.72708421082604,1459.6938941612955
2010-09-29,1100.7564607040501,574.5074619876306,1588.818425128855
2010-09-30,1042.9149468767696,541.2582507769512,1560.259991742045
2010-10-01,634.1197039821147,94.2107337680596,1131.4197642513748
2010-10-02,1121.8331056882162,565.6226432376762,1644.6961885185708
2010-10-03,1823.1212714903932,1319.9572403836585,2324.751170475358
2010-10-04,657.6704064637645,139.80422168268672,1227.1662856352975
2010-10-05,1001.6014211049915,486.19220144347264,1529.8922069901232
2010-10-06,1186.209017041966,665.262185224493,1689.453493139891
2010-10-07,1153.7798125905404,645.1413305196995,1629.7760566361403
2010-10-08,756.9251778449219,259.78952851807367,1266.4685136724502
2010-10-09,1238.678291653684,732.7579676042332,1790.6846003980995
2010-10-10,1917.8264377810797,1378.9981071245054,2426.9113069922387
2010-10-11,722.5684018935729,232.88654123941674,1237.7413574490895
2010-10-12,1040.6114513117343,552.4692491828149,1559.7196868615983
2010-10-13,1211.8531302470092,654.56778508116,1698.3735677215084
2010-10-14,1179.8345124446919,713.5280816240003,1673.7260279597795
2010-10-15,791.2862017105202,261.1209727421537,1251.7816607922377
2010-10-16,1280.5116076963361,764.4456998254832,1752.084301728906
2010-10-17,1959.7696639875762,1475.348839000161,2446.2542906173767
2010-10-18,755.4379451278314,253.09728611844122,1267.3564529499483
2010-10-19,1057.2597317983066,568.5690959431765,1563.8862372910942
2010-10-20,1208.613941726542,734.2997020641664,1750.6960754916736
2010-10-21,1156.3109221032491,644.5847866245304,1642.7312346852088
2010-10-22,749.9490188009985,220.263238769584,1254.4099013887283
2010-10-23,1226.4770230072947,685.0396184154866,1710.8930402179012
2010-10-24,1899.8615088777296,1410.5548687592209,2386.970788592699
2010-10-25,695.8514017037193,173.56136683935637,1259.5942101761084
2010-10-26,1000.7179471845698,480.8179166551908,1522.2846597921384
2010-10-27,1153.1171381598808,631.7147193936955,1689.6059298718883
2010-10-28,1096.89795158581,568.4829354403764,1622.7878606115057
2010-10-29,682.6589594484435,146.9829431080231,1195.6260037343245
2010-10-30,1151.8854575358885,646.7422263757526,1660.7138297277481
2010-10-31,1823.8805379027367,1295.1297675419303,2370.7012568747377
2010-11-01,627.6665975295523,148.64530330602335,1109.8664377005332
2010-11-02,894.3469552291942,396.72275252990056,1407.4521795432863
2010-11-03,979.8621904436558,476.0659729557044,1496.7525585798714
2010-11-04,989.6930130483054,488.9373529173708,1514.1065007112302
2010-11-05,678.7591646999709,163.58345072567263,1178.1868661113863
2010-11-06,953.7039152875528,452.93097816083923,1454.8507586027677
2010-11-07,1661.5421960628273,1141.3314952154185,2134.8245655220658
2010-11-08,542.7865815721151,63.0887562333268,1056.505185523874
2010-11-09,1028.4801421386987,593.1376221301156,1571.3542773483082
2010-11-10,1180.7424269685564,680.4992621793007,1706.9405681895018
2010-11-11,1128.175447295385,671.0404415846742,1667.3312374647262
2010-11-12,729.0211148502809,225.46636759718845,1269.560790731356
2010-11-13,1224.9943868943744,710.6364819915726,1734.658827562244
2010-11-14,2057.8107800830185,1567.564839099643,2581.7870962837205
2010-11-15,606.4607593992873,107.65934508595242,1099.685704856022
2010-11-16,526.7469525683508,26.82946301135296,1027.6923691371717
2010-11-17,96.14596185295522,-405.4220024869917,598.6366423497449
2010-11-18,543.4147139200584,13.152090132909695,1062.163819654686
2010-11-19,367.4404442998134,-142.5653347051077,870.4275791614813
2010-11-20,959.1992443072895,452.0151931734445,1473.9177576788284
2010-11-21,1897.9164750875916,1399.2616484375696,2424.2168146482954
2010-11-22,704.6621872261555,201.34779930619592,1222.7865851309703
2010-11-23,1013.4001436498555,510.9303219778564,1544.9663808310515
2010-11-24,1162.67868652199,678.7791600559897,1687.9201769683873
2010-11-25,1102.81484049118,604.4122494174142,1579.3800408805487
2010-11-26,690.6166612654475,170.9563109057674,1213.0952955884686
2010-11-27,1167.0051014926325,675.8743585861247,1665.3369438075276
2010-11-28,1843.6587421715085,1309.8106195994724,2364.5630547046662
2010-11-29,641.0533841410481,160.639329951817,1160.9488772878904
2010-11-30,943.4250984573765,459.05702492870944,1462.3158085689445
2010-12-01,1093.9244586416553,576.6021185115457,1621.2511885112249
2010-12-02,1044.6379476526931,548.232908745348,1557.0358743744875
2010-12-03,651.4895368066084,114.78012700625116,1178.928637935039
2010-12-04,1153.2907539440403,644.4785716040869,1654.7107679156156
2010-12-05,1859.1083376036804,1372.088379924741,2367.6466820672217
2010-12-06,685.5704076223165,169.4511607642346,1205.9973257516497
2010-12-07,1010.9826688319723,492.09841651243477,1527.6902344977696
2010-12-08,1171.583956107523,648.4219686560368,1688.8907062630828
2010-12-09,1115.0376968500666,582.0827093860023,1619.9228861323531
2010-12-10,698.9881547684774,246.03035554710527,1225.3788995815676
2010-12-11,1170.7527553735245,656.032394824794,1685.9003848679613
2010-12-12,1850.9733470726433,1343.1022408893948,2341.2759966082144
2010-12-13,664.8663138117984,153.02467689773488,1138.003062995481
2010-12-14,991.9750657446252,502.4311163052527,1525.754570141723
2010-12-15,1162.6397836684089,659.4517987564403,1650.1836084442211
2010-12-16,1115.7759624287894,582.2050692071314,1623.5149888793035
2010-12-17,702.4817298453427,210.65675036679843,1196.8721436934354
2010-12-18,1168.2363097606412,682.6363398223563,1701.0339033808962
2010-12-19,1835.701535023575,1320.4291473187982,2330.9354000613107
2010-12-20,633.56000764372,140.33580551113658,1174.5447685736788
2010-12-21,944.6097950059855,493.68067467785085,1457.2913219214556
2010-12-22,993.6325204905183,500.83788483055,1489.3354318979896
2010-12-23,854.2404841386806,356.1603211320739,1353.3442283612408
2010-12-24,303.8355292510164,-206.18834882989827,841.6174066719713
2010-12-25,861.186041865545,376.3553231515127,1369.2524788578112
2010-12-26,1508.4041036787742,1012.7771240290855,2060.8486087654896
2010-12-27,423.5843615274258,-57.26787023924465,914.2555009540425
2010-12-28,810.8605285340625,314.4586621473201,1345.116035888918
2010-12-29,1038.1697524635645,579.522396486875,1536.974875191018
2010-12-30,883.0378450244294,365.560750059335,1423.6727320144953
2010-12-31,481.24404769353373,-52.52413239111055,959.5409741613163
2011-01-01,1152.713795021557,661.8037344178568,1651.6401589488762
2011-01-02,1578.15392888819,1068.8662206223712,2123.373519437868
2011-01-03,378.49145436710353,-110.25760010315655,879.7202762186353
2011-01-04,755.1916821445659,269.28715516707723,1278.1111417910777
2011-01-05,1159.4768190195575,674.0232628685086,1650.3957283574257
2011-01-06,1139.5460632850945,643.8247342227038,1659.7528588977752
2011-01-07,756.3340422447835,218.90549678704807,1270.1603437082897
2011-01-08,1251.5439861995164,744.6305542258079,1762.8341752443857
2011-01-09,1942.6983505622607,1406.7487290312047,2493.7735379842234
2011-01-10,757.107346187212,204.4267647846688,1289.9997641070024
2011-01-11,1082.6943925930793,584.1941424521181,1628.9603714198456
2011-01-12,1261.1024124507867,784.1570296428591,1747.269326412532
2011-01-13,1238.4521961618589,760.9678071418305,1779.545987433505
2011-01-14,863.1772212052625,367.17303160741864,1377.4912234716905
2011-01-15,1368.9065752045067,847.8722730060261,1852.5515935015865
2011-01-16,2064.9356765871316,1585.8449704064665,2570.347495905157
2011-01-17,874.2690802720902,329.90463776069384,1374.8678093816354
2011-01-18,1185.1837478398818,653.7358593653095,1690.6861119200578
2011-01-19,1342.3867397296958,854.0990879034762,1820.9343897324018
2011-01-20,1295.5168391241182,771.0193388901985,1810.3230438044543
2011-01-21,896.102692709735,403.95173767403594,1445.7842246612186
2011-01-22,1380.6369209613483,879.4320755969981,1902.6941982877413
2011-01-23,2060.8653482782247,1537.667290230603,2561.3319945182575
2011-01-24,860.630700239225,363.2140019427423,1383.9494809243213
2011-01-25,1166.256679613214,636.0434806077269,1688.560471062959
2011-01-26,1318.1929173346593,770.9442066636661,1826.3627137074006
2011-01-27,1256.0790812313392,725.1720279426348,1767.5797063959649
2011-01-28,861.2520480022913,381.2004296610734,1372.8846834669155
2011-01-29,1291.4059460579592,759.6748212720294,1795.4309340965656
2011-01-30,1913.5854944748028,1408.4211815497288,2430.092536592249
2011-01-31,862.7295632490498,366.9867675409007,1345.3481087513371
2011-02-01,883.1862721357256,374.0400238151485,1405.7431064012128
2011-02-02,765.4876894025176,262.64676544971013,1266.4307872612646
2011-02-03,355.44421924239884,-160.89859660638035,826.1046324407262
2011-02-04,259.0706255771428,-212.6271974548316,795.4774202919203
2011-02-05,834.4327481868827,335.70174698601517,1354.6599966046792
2011-02-06,1553.0087013169486,1040.5063440631804,2056.9330729029366
2011-02-07,766.8058097802973,232.589544610259,1273.8746205983637
2011-02-08,1053.7633357932139,548.6403245373509,1546.1487044162068
2011-02-09,1112.7878478976934,611.8052897820475,1586.992282980393
2011-02-10,933.8169354051498,419.2709572855767,1432.4296662707786
2011-02-11,844.5466474274748,365.22889412515167,1346.8415324734203
2011-02-12,1337.5053165983295,841.5018790545972,1836.5375570901515
2011-02-13,2039.5704846594863,1549.6590272239985,2559.4481339162303
2011-02-14,866.2265191600516,367.8814427427569,1358.9572492526388
2011-02-15,1192.1856472181976,686.0394968387071,1709.737289390807
2011-02-16,1351.9214349112121,847.9609329164609,1849.6250249307136
2011-02-17,1295.2657852768034,770.5371770762,1792.3413762251657
2011-02-18,883.4391406653558,378.4734939526628,1361.025086934125
2011-02-19,1363.9288446493085,866.5220549559244,1903.153408990114
2011-02-20,2052.1438305335632,1580.1671491791176,2557.1849617467783
2011-02-21,866.2687355367777,344.9875868617681,1353.1655250008357
2011-02-22,1183.5263600744138,647.8806066385829,1684.0442242490687
2011-02-23,1339.998799708713,854.8526618906983,1827.9315826857326
2011-02-24,1284.8279412114684,770.3563634895047,1811.3905407154489
2011-02-25,875.7395854909344,362.2958836767434,1377.8173446798812
2011-02-26,1355.5142759613914,825.6165969566515,1852.7997728967916
2011-02-27,2036.65337002785,1528.5020735040614,2551.8311873563275
2011-02-28,838.4311431875535,331.2720540864224,1367.826956028285
2011-03-01,1142.7289576655935,650.3184116942224,1650.5586214388918
2011-03-02,1291.116329200468,768.2321705839607,1773.312586123251
2011-03-03,1236.1838523414597,709.0757508629387,1740.4512917804552
2011-03-04,836.112413255514,326.03537177321425,1343.9022414073177
2011-03-05,1332.1774090369656,829.8648160364006,1837.0449626456927
2011-03-06,2034.70004720779,1529.626843478657,2531.81533744852
2011-03-07,860.0453480407434,365.1768828197042,1388.8809717341462
2011-03-08,1185.3929261725484,708.0627614869088,1694.9154746674956
2011-03-09,1345.7349543583343,789.0742447650697,1859.23201862092
2011-03-10,1287.6077321658574,784.1707224725274,1814.321055217703
2011-03-11,867.619411875595,348.2780803007521,1402.6215333190041
2011-03-12,1332.447035873334,825.9928857704152,1848.8627948562673
2011-03-13,2003.209223906602,1508.5306851725768,2493.6847107538138
2011-03-14,807.1333178849536,334.13029052750136,1314.9801098167784
2011-03-15,1126.6053181505836,590.490937581773,1647.8080074839352
2011-03-16,1293.9208102644004,754.2093195155061,1807.9106893404355
2011-03-17,1247.5557793403077,723.4005408092971,1750.0417308143187
2011-03-18,835.8550400739049,358.7302106795979,1318.5912914021903
2011-03-19,1301.104194294287,806.5081782513838,1815.9928294307806
2011-03-20,1964.6420454331223,1462.0395737204738,2481.52979471004
2011-03-21,756.5822756423145,218.06039022050163,1261.79983642765
2011-03-22,1062.6109264164118,532.221629701182,1578.0206499865246
2011-03-23,1217.865976858927,723.8686239274875,1767.8431532099967
2011-03-24,1163.405586424818,664.5987275175812,1680.7762189528753
2011-03-25,749.7220276156709,263.69666535197575,1221.8460979317797
2011-03-26,1219.6221000523472,699.4659773903194,1725.605995914452
2011-03-27,1892.1682910217305,1385.1254277818512,2415.6730477094543
2011-03-28,692.8958193427736,191.14580275140347,1230.5149228375328
2011-03-29,1003.1318356530003,481.5715362540106,1492.7036510417695
2011-03-30,1156.7914887038269,686.2257329161171,1640.9555714307576
2011-03-31,1097.8512456924914,590.4361269204635,1589.712520463237
2011-04-01,682.0941919801935,196.26222601157536,1230.2542854933504
2011-04-02,1156.8710828081134,670.054503183656,1706.996454943934
2011-04-03,1842.9783443116376,1286.9475102870606,2353.3938598276054
2011-04-04,665.0542590564196,131.04818531500368,1160.3052530830348
2011-04-05,1002.3255458275071,509.12327463991596,1495.9760234032867
2011-04-06,1186.1248355825821,697.2323985611321,1712.7623922143036
2011-04-07,1156.6284322710014,637.1195382276495,1667.0216345237097
2011-04-08,763.752085947404,244.13325276279105,1260.5887616983541
2011-04-09,1248.0102361152774,752.7147758841021,1769.4796402341187
2011-04-10,1925.8606190771056,1425.170750947831,2441.3698629897467
2011-04-11,723.7514633704318,237.30237284106184,1201.2557531098673
2011-04-12,1029.5065938043526,525.0745917083635,1557.7288197039359
2011-04-13,1186.1228317006057,686.9987091169986,1712.2969618109444
2011-04-14,1142.4481913651348,635.8043126932112,1658.0185741146188
2011-04-15,749.7107286612134,234.0523146280715,1241.9384105002896
2011-04-16,1242.5891750959088,729.514734323741,1737.0148015221728
2011-04-17,1928.8423140811751,1411.9154619105475,2400.0337741851813
2011-04-18,728.405512814647,214.89695292281277,1232.31410580276
2011-04-19,1027.280855544434,512.48510263677,1538.7522091716517
2011-04-20,1170.4843535662885,630.2830486531976,1658.7129829862165
2011-04-21,1110.3124266036539,607.4716576743447,1636.399757341241
2011-04-22,701.213864308309,197.62511427462107,1231.6488423452302
2011-04-23,1180.6720143711577,681.5436341560386,1657.8912650479056
2011-04-24,1859.014704782414,1364.4904979911812,2358.2224471627765
2011-04-25,657.7971279240073,135.18735394198555,1162.8275752347763
2011-04-26,962.2954736674518,474.17999726594996,1464.0074931608647
2011-04-27,1113.9493583735177,588.4251952281318,1620.6502391445417
2011-04-28,1168.1496217850993,650.7193814072701,1656.1927954550624
2011-04-29,659.3530255215023,117.80835459043087,1159.510857463636
2011-04-30,998.8687886365802,467.9611022147648,1512.9518811799032
2011-05-01,3559.3460277473932,3023.734183330244,4092.898220412061
2011-05-02,296.11387524100326,-210.9172857123472,808.4741371288678
2011-05-03,714.1741289008626,254.09566741970102,1214.3132967442382
2011-05-04,1028.8327665777433,516.0021517814447,1539.5314791429012
2011-05-05,1068.4713542122831,600.1121840804361,1579.3312073007073
2011-05-06,692.8311136121581,186.704224795225,1236.398710945432
2011-05-07,1203.0142638871582,717.3518660210783,1731.467276655536
2011-05-08,1908.8457245483069,1393.5265319859745,2417.186659745167
2011-05-09,730.3363295065687,219.5386079988019,1257.839184064899
2011-05-10,1049.7200628454361,508.2541099380762,1538.805317587702
2011-05-11,1206.9120369213156,674.1131107608379,1734.9948798162623
2011-05-12,1152.907233982701,652.0995890214725,1647.8550505105447
2011-05-13,747.3840111508505,233.99712954636345,1286.9608513555365
2011-05-14,1337.0532220432422,816.3644356696384,1861.5316781886513
2011-05-15,1919.375299775827,1398.9140439366972,2439.2609744713695
2011-05-16,748.2722231975929,258.39867913603825,1252.664736896376
2011-05-17,2247.9120557341744,1754.4959706724073,2795.795319785715
2011-05-18,1061.9349394398282,538.0481598116177,1550.7539372563597
2011-05-19,1052.3756776936732,526.52104660834,1577.4748464529373
2011-05-20,793.7387120770388,287.9049394887006,1289.898078676441
2011-05-21,1237.2223889130157,764.8006935055664,1723.3259690982532
2011-05-22,1914.3481177514104,1390.2408663521708,2402.941581033045
2011-05-23,719.8024966224095,229.53543483675418,1209.4671646398772
2011-05-24,1030.7116895955046,493.7039153657418,1580.404339784448
2011-05-25,1181.271506508822,673.2861066534955,1690.1780484130934
2011-05-26,1119.0178275358485,577.236588339224,1621.6502147916708
2011-05-27,701.9865475024278,202.84518338838456,1187.8115160901023
2011-05-28,1174.9597933558914,675.9095037029614,1670.0207638604736
2011-05-29,1852.3332571875073,1341.7246948218985,2355.754388449525
2011-05-30,653.4742483297326,125.56796516192476,1137.5128499963191
2011-05-31,958.4879541865372,493.3271415661336,1478.5540783178224
2011-06-01,1106.8804376313158,582.0185448676123,1617.0592701412425
2011-06-02,1050.7093710585343,542.6798275516257,1518.7640013080236
2011-06-03,649.6817099032037,100.34324304834112,1145.0133285837119
2011-06-04,1147.5811286565402,627.383200785139,1677.5966310424499
2011-06-05,1856.565935410149,1361.53884138074,2344.3909083510434
2011-06-06,693.2527656557804,133.05220839453773,1176.9636460612537
2011-06-07,1033.7524211333478,525.1111725876588,1516.359618300378
2011-06-08,1211.4892330643945,666.5886323853211,1717.7972875978942
2011-06-09,1171.4564633861187,643.3576675650162,1673.7224479267938
2011-06-10,768.7874547474868,268.71954796569634,1275.3607906123789
2011-06-11,1248.8411415159044,758.6430696352453,1756.6292834879646
2011-06-12,1932.14554372198,1409.007825528726,2425.8444853111346
2011-06-13,746.7682258302456,211.265783221578,1257.7948366848545
2011-06-14,1077.2989993612084,568.2883998479541,1592.0945244744187
2011-06-15,1258.3081910441224,714.848837534614,1755.0964919263886
2011-06-16,1228.8184968858745,694.0619960080356,1708.4675910332091
2011-06-17,835.1650492151132,294.48772163458466,1377.0486580554507
2011-06-18,1316.1333781272583,808.0656313492445,1833.4718492366235
2011-06-19,1990.4099240634678,1482.7434935805495,2511.699216436376
2011-06-20,788.1031130792128,315.32754926996824,1276.5648256862066
2011-06-21,1097.313944335644,608.9341445643565,1630.421424935484
2011-06-22,1255.9357749199937,783.92261631313,1760.0409723030361
2011-06-23,1205.934980662369,663.4308217914735,1714.357804306769
2011-06-24,796.3877470323018,287.5903821567936,1296.0038488512382
2011-06-25,1267.8995980088819,734.5595070599244,1776.648707231386
2011-06-26,1938.65379377138,1417.151727854377,2429.733035318598
2011-06-27,735.421342245522,222.937939185728,1240.9420431616165
2011-06-28,1041.7198349741625,511.00453469156446,1511.9474162603674
2011-06-29,1192.6212803555015,665.7466262834475,1669.0660005853235
2011-06-30,1131.2283963777572,644.3473422652152,1620.9247745300888
2011-07-01,711.2817976835364,209.79064949480525,1245.0314665528783
2011-07-02,1178.8392254911607,702.6596383234498,1709.7906912723201
2011-07-03,1855.4572318580363,1358.3808435867402,2343.9524415588485
2011-07-04,668.2482059140301,161.2157469209537,1185.9445043257097
2011-07-05,999.0755420429505,516.3688927285783,1499.4986851184894
2011-07-06,1180.6505795726976,680.6624389792433,1675.751876169985
2011-07-07,1152.959503879024,673.0996685233022,1685.935486859978
2011-07-08,764.8125599308054,222.99430634864206,1277.3584734906315
2011-07-09,1255.446148287554,709.5317879532754,1720.040066004478
2011-07-10,1940.1095143847406,1443.6108614065274,2430.3430995701924
2011-07-11,744.086868308299,246.65367514386304,1252.4985738493851
2011-07-12,1054.3919907225463,516.3347285183485,1581.7698439398787
2011-07-13,1214.2930388559892,730.7989467870644,1710.2567103237427
2011-07-14,1174.4147512936702,680.9739722830781,1670.3425141092696
2011-07-15,788.5724933196483,247.90357628863592,1281.586824602405
2011-07-16,1293.132355795191,786.8132097483027,1806.9237005721332
2011-07-17,1995.1413579031519,1475.839155039064,2474.40788359173
2011-07-18,811.5136537720473,284.528135693906,1314.927688711656
2011-07-19,1124.802468263536,610.209510303293,1603.8962010593234
2011-07-20,1278.4660063059277,780.3880991053201,1785.9906650307305
2011-07-21,1226.0245011985953,735.0839032824888,1711.2411902506929
2011-07-22,824.6410488736442,305.1962270389419,1305.6036059361722
2011-07-23,1313.608564571828,823.9051041623901,1814.0310039641195
2011-07-24,2002.674639126627,1474.976558448916,2504.1423373902726
2011-07-25,811.0495765763449,293.3765206268781,1283.700063481844
2011-07-26,1121.982327083357,606.1486235983186,1620.074672660906
2011-07-27,1276.8500257665762,771.6860954767124,1797.1459570399434
2011-07-28,1224.804782309453,732.2514665448798,1720.1594256131748
2011-07-29,818.8702622632975,317.9454871546425,1337.3350085049117
2011-07-30,1297.3389825073207,772.3335458236656,1772.7126992212177
2011-07-31,1973.0960935007688,1415.5984877920826,2484.5264070416893
2011-08-01,770.852803371919,258.34438030626944,1280.9804287672566
2011-08-02,1078.5973060409367,596.4196454195619,1556.2438576508043
2011-08-03,1239.616012727161,722.5752904875654,1777.9717589290865
2011-08-04,1202.3149712803765,727.5883092493746,1691.9319751643447
2011-08-05,817.7400729680057,292.4492451270906,1354.048288042056
2011-08-06,1321.692860908827,815.8071654307081,1863.6276740536252
2011-08-07,2023.3167878482816,1531.3148740874003,2534.2768274168816
2011-08-08,841.4801271126822,324.4909903767652,1346.4148139630393
2011-08-09,1157.3251028852094,637.6821094892586,1671.1035311802484
2011-08-10,1309.7567251717755,790.2540574823969,1840.1166370727328
2011-08-11,1248.9171639921328,788.7794790020214,1755.900814117547
2011-08-12,834.3473073707477,334.79840693105683,1317.1993941888134
2011-08-13,1313.3861121365946,816.9987677981308,1820.2608956109807
2011-08-14,2003.7015934515011,1526.9842131368491,2527.24600403122
2011-08-15,825.3116533781264,318.81415628190416,1336.4297881189455
2011-08-16,1153.3498433084847,665.0350620688894,1670.7149896313456
2011-08-17,1317.8444511301827,815.3852344047119,1828.9602743875253
2011-08-18,1262.2477737634829,733.1362176780053,1759.9643070695652
2011-08-19,844.1081805945905,332.0308048082163,1338.4455188670725
2011-08-20,1312.6245039099351,816.926780390093,1833.5167173720934
2011-08-21,1988.7701445391995,1498.755676571089,2440.764146615071
2011-08-22,795.6613065230692,286.3665007105703,1310.086317029291
2011-08-23,940.2088871928005,431.43772913781834,1457.897672069467
2011-08-24,930.4482309182432,409.89839154601987,1447.4618015979638
2011-08-25,1017.635281973546,532.1661799879637,1523.9405171276028
2011-08-26,487.26051874324776,-18.728740526757612,954.7585690447811
2011-08-27,995.6413342146894,488.81658869533504,1501.299417683246
2011-08-28,1474.6809398219393,968.9280191159239,1980.744754617493
2011-08-29,-103.04671527896403,-607.3603225439081,424.40983604700745
2011-08-30,-324.59922528154584,-833.7708262359354,185.42336513998265
2011-08-31,708.8252340172864,235.47413153975182,1231.242100640928
2011-09-01,214.9940984113632,-293.241865264016,744.7612310513852
2011-09-02,63.654929616992604,-445.0530100303871,619.759741269422
2011-09-03,862.1029137176804,368.48889176401786,1341.353317852737
2011-09-04,1715.0752247775506,1160.8505081581338,2218.1199447186345
2011-09-05,705.3436779051278,196.88228508294827,1220.561265487152
2011-09-06,1116.5266876529654,593.3934515300652,1627.0089925613308
2011-09-07,1269.2999220546012,735.1197726471596,1794.491394565222
2011-09-08,1224.7656580011273,711.7266167119982,1721.745543989682
2011-09-09,815.965752266085,327.5495695753586,1306.313340166988
2011-09-10,1287.2776504735446,764.1293714356854,1774.7589082818313
2011-09-11,1958.6607117302074,1447.5585922706643,2478.7981474678295
2011-09-12,758.7471626094779,235.54231838381855,1294.8962418199137
2011-09-13,1119.2860182189283,626.1912785206837,1621.039516644711
2011-09-14,1097.7518492851007,543.178254384382,1614.6904645263319
2011-09-15,991.6185024970621,524.279121427255,1494.1373767851449
2011-09-16,1157.9323593184174,597.5783319392108,1685.8079691879223
2011-09-17,1054.421373613802,564.1726814003987,1574.149569848038
2011-09-18,2059.7189436765702,1526.154340001918,2593.5218539400526
2011-09-19,780.8214728243008,279.1631366236285,1278.5515751324676
2011-09-20,1050.486015065923,494.09757171830984,1556.5944393436268
2011-09-21,1203.784779723191,697.8227550668125,1718.6066124928536
2011-09-22,1152.4857600571227,607.1369533438417,1652.5464462751197
2011-09-23,745.2781216312904,240.060232945843,1224.9620331015185
2011-09-24,1220.5534087121762,725.0041745793166,1699.4509328081485
2011-09-25,1894.5327793291758,1380.2323851802084,2429.707319188518
2011-09-26,693.9225277872938,168.06715587261888,1206.4287120541692
2011-09-27,1003.8585091611362,511.6645161104583,1529.6605740991374
2011-09-28,1160.9256578443496,647.9039930489304,1646.2101937978541
2011-09-29,1107.9505842720976,643.1854551764135,1653.3957976855695
2011-09-30,696.5508524949689,189.2040013345592,1184.6830989081461
2011-10-01,1170.405501643805,679.4942762324757,1686.5935484016732
2011-10-02,1850.2630014118533,1367.562887669682,2345.06551304496
2011-10-03,664.5340676719123,170.61029323528257,1169.0034279717656
2011-10-04,997.4160395284629,520.7515666350002,1486.2461050959548
2011-10-05,1183.3409255103263,672.4310202291845,1715.4943326703137
2011-10-06,1162.4908656864166,664.691298459241,1658.7522748832894
2011-10-07,782.6135753790479,297.50761821863523,1313.46894324418
2011-10-08,1281.4452908217404,780.9045384874004,1806.5730586109732
2011-10-09,1972.8190415121821,1446.5314298677026,2499.0281438475654
2011-10-10,780.7263164780245,323.41280456588163,1264.9559279667626
